[2026/07/19 01:02:00:000   00   15000   01361   0X00000000] BackupEngine::ServerBackup: Read volume boot sector details   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=e8bb1f881a
[2026/07/19 11:02:53:359   00   15000   13063   0X00000000] BackupEngine::ServerBackup: Processing volume backup for E:   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=e5fa22449
[2026/07/19 11:02:53:368   00   15000   06742   0X00000000] BackupEngine::ServerBackup: Read volume boot sector details   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=e9a944595
[2026/07/19 11:02:53:573   00   15000   18045   0X00000000] BackupEngine::ServerBackup: Processing volume backup for D:   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | ip=10.0.0.12 cal
[2026/07/19 11:02:56:700   00   15000   09563   0X00000000] BackupEngine::ServerBackup: Processing volume backup for E:   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=ec2522542
[2026/07/19 11:03:00:126   00   15000   03117   0X00000000] BackupEngine::ServerBackup: Processing volume backup for E:   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | endpoint=/api/v2
[2026/07/19 11:06:01:126   00   15000   11556   0X00000000] BackupEngine::ServerBackup: Snapshot session opened successfully   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | ip=10.0.0.12 cpu
[2026/07/19 11:06:02:837   00   15000   13420             ] BackupEngine::ServerBackup: WriteToDisk: m_pCurDisk->Write failed. dwBytesToWrite[512], dwWritten[0], DiskSize[107374182400]   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=31d1dd988
[2026/07/19 11:06:03:078   00   15000   17190             ] BackupEngine::ServerBackup: WriteToDisk: m_pCurDisk->Write failed. dwBytesToWrite[512], dwWritten[0], DiskSize[107374182400]   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=b8cc23e6d
[2026/07/19 11:09:04:078   00   15000   08976             ] BackupEngine::ServerBackup: Write: WriteToDisk failed. EC=112   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | mem_util=53%    
[2026/07/19 11:09:04:230   00   15000   14448             ] BackupEngine::ServerBackup: Write: WriteToDisk failed. EC=112   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | caller=BackupAge
[2026/07/19 11:09:05:687   00   15000   15291             ] BackupEngine::ServerBackup: Write: WriteToDisk failed. EC=112   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | endpoint=/api/v2
[2026/07/19 11:23:05:687   00   15000   15713   0X00000001] BackupEngine::ServerBackup: Warning, Failed to SetEndOfFile, EC:112 @CSlice::Create:103   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=199ac9cb9
[2026/07/19 11:23:06:165   00   15000   16637             ] BackupEngine::ServerBackup: WriteToDisk: m_pCurDisk->Write failed. dwBytesToWrite[512], dwWritten[0], DiskSize[107374182400]   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=822a8639a
[2026/07/19 11:24:06:165   00   15000   02195   0X00000001] BackupEngine::ServerBackup: Warning, Failed to SetEndOfFile, EC:112 @CSlice::Create:103   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | caller=TomcatAcc
[2026/07/19 11:24:06:572   00   15000   01576             ] BackupEngine::ServerBackup: WriteToDisk: m_pCurDisk->Write failed. dwBytesToWrite[512], dwWritten[0], DiskSize[107374182400]   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | endpoint=/api/v2
[2026/07/19 11:24:07:023   00   15000   11079   0X00000001] BackupEngine::ServerBackup: BLISession.Write failed, EC=112 @CAFSession::Write:268   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=1f39b110f
[2026/07/19 11:24:18:373   00   15000   01216             ] BackupEngine::ServerBackup: WriteToDisk: m_pCurDisk->Write failed. dwBytesToWrite[512], dwWritten[0], DiskSize[107374182400]   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | endpoint=/api/v1
[2026/07/19 11:24:20:038   00   15000   07579             ] BackupEngine::ServerBackup: Write: WriteToDisk failed. EC=112   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | ip=192.168.2.115
[2026/07/19 11:24:20:126   00   15000   19868             ] BackupEngine::ServerBackup: Write: WriteToDisk failed. EC=112   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=a44d71272
[2026/07/19 11:24:35:891   00   15000   01976   0X00000001] BackupEngine::ServerBackup: BLISession.Write failed, EC=112 @CAFSession::Write:268   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | caller=BackupAge
[2026/07/19 11:24:41:685   00   15000   03778   0X00000001] BackupEngine::ServerBackup: Warning, Failed to SetEndOfFile, EC:112 @CSlice::Create:103   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=403dea710
[2026/07/19 11:24:43:270   00   15000   18761             ] BackupEngine::ServerBackup: WriteToDisk: m_pCurDisk->Write failed. dwBytesToWrite[512], dwWritten[0], DiskSize[107374182400]   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=464a1b3ce
[2026/07/19 11:39:43:270   00   15000   03836             ] BackupEngine::ServerBackup: WriteToDisk: m_pCurDisk->Write failed. dwBytesToWrite[512], dwWritten[0], DiskSize[107374182400]   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | ip=192.168.1.50 
[2026/07/19 11:39:45:956   00   15000   04680   0X00000001] BackupEngine::ServerBackup: Warning, Failed to SetEndOfFile, EC:112 @CSlice::Create:103   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | caller=WebServic
[2026/07/19 11:39:46:431   00   15000   08931   0X00000001] BackupEngine::ServerBackup: ASyncWrite failed. EC=112 @CDynamicVHD2::_WriteBySliceFormat:5161   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | ip=172.16.254.1 
[2026/07/19 11:39:46:597   00   15000   17018   0X00000001] BackupEngine::ServerBackup: Warning, Failed to SetEndOfFile, EC:112 @CSlice::Create:103   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=242fb71a9
[2026/07/19 11:39:52:146   00   15000   01640             ] BackupEngine::ServerBackup: Write: WriteToDisk failed. EC=112   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=78830207f
[2026/07/19 11:39:52:163   00   15000   06054   0X00000001] BackupEngine::ServerBackup: Warning, Failed to SetEndOfFile, EC:112 @CSlice::Create:103   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=79957706d
[2026/07/19 11:39:52:558   00   15000   01484   0X00000001] BackupEngine::ServerBackup: Warning, Failed to SetEndOfFile, EC:112 @CSlice::Create:103   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=a28ce2407
[2026/07/19 11:39:56:232   00   15000   06122   0X00000001] BackupEngine::ServerBackup: Warning, Failed to SetEndOfFile, EC:112 @CSlice::Create:103   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | endpoint=/api/v1
[2026/07/19 11:39:56:339   00   15000   10483   0X00000001] BackupEngine::ServerBackup: ASyncWrite failed. EC=112 @CDynamicVHD2::_WriteBySliceFormat:5161   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=72f4b3bc0
[2026/07/19 11:40:59:339   00   15000   05557             ] BackupEngine::ServerBackup: Write: WriteToDisk failed. EC=112   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | caller=ConfigMan
[2026/07/19 11:40:59:673   00   15000   09083   0X00000001] BackupEngine::ServerBackup: ASyncWrite failed. EC=112 @CDynamicVHD2::_WriteBySliceFormat:5161   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | ip=192.168.2.115
[2026/07/19 11:40:59:753   00   15000   01514   0X00000001] BackupEngine::ServerBackup: Warning, Failed to SetEndOfFile, EC:112 @CSlice::Create:103   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | ip=192.168.2.115
[2026/07/19 11:41:03:800   00   15000   08747   0X00000001] BackupEngine::ServerBackup: Warning, Failed to SetEndOfFile, EC:112 @CSlice::Create:103   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=16413cadc
[2026/07/19 11:41:06:792   00   15000   14218             ] BackupEngine::ServerBackup: Write: WriteToDisk failed. EC=112   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=c14d54b7e
[2026/07/19 11:41:06:811   00   15000   02285             ] BackupEngine::ServerBackup: Write: WriteToDisk failed. EC=112   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | caller=BackupAge
[2026/07/19 11:41:06:884   00   15000   19655             ] BackupEngine::ServerBackup: Write: WriteToDisk failed. EC=112   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | ip=192.168.1.50 
[2026/07/19 11:41:06:997   00   15000   15628             ] BackupEngine::ServerBackup: WriteToDisk: m_pCurDisk->Write failed. dwBytesToWrite[512], dwWritten[0], DiskSize[107374182400]   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=bfba65ea2
[2026/07/19 11:41:07:133   00   15000   01049   0X00000001] BackupEngine::ServerBackup: ASyncWrite failed. EC=112 @CDynamicVHD2::_WriteBySliceFormat:5161   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | cpu_util=75%    
[2026/07/19 11:41:09:617   00   15000   14712   0X00000001] BackupEngine::ServerBackup: ASyncWrite failed. EC=112 @CDynamicVHD2::_WriteBySliceFormat:5161   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=a290aa8c6
[2026/07/19 11:41:13:287   00   15000   18061             ] BackupEngine::ServerBackup: WriteToDisk: m_pCurDisk->Write failed. dwBytesToWrite[512], dwWritten[0], DiskSize[107374182400]   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | caller=TomcatAcc
[2026/07/19 11:43:32:287   00   15000   12672             ] BackupEngine::ServerBackup: Write: WriteToDisk failed. EC=112   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | caller=DbConnect
[2026/07/19 11:43:37:824   00   15000   16186   0X00000001] BackupEngine::ServerBackup: ASyncWrite failed. EC=112 @CDynamicVHD2::_WriteBySliceFormat:5161   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=e154094a6
[2026/07/19 11:43:41:624   00   15000   06006             ] BackupEngine::ServerBackup: Write: WriteToDisk failed. EC=112   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | ip=192.168.2.115
[2026/07/19 11:43:44:173   00   15000   15315   0X00000001] BackupEngine::ServerBackup: ASyncWrite failed. EC=112 @CDynamicVHD2::_WriteBySliceFormat:5161   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=184249dc6
[2026/07/19 11:44:45:173   00   15000   14374   0X00000001] BackupEngine::ServerBackup: BLISession.Write failed, EC=112 @CAFSession::Write:268   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | endpoint=/api/v1
[2026/07/19 11:44:45:270   00   15000   01334             ] BackupEngine::ServerBackup: WriteToDisk: m_pCurDisk->Write failed. dwBytesToWrite[512], dwWritten[0], DiskSize[107374182400]   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=9ea945229
[2026/07/19 11:44:49:238   00   15000   01933             ] BackupEngine::ServerBackup: Write: WriteToDisk failed. EC=112   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | cpu_util=26%    
[2026/07/19 11:48:33:238   00   15000   10780   0X00000001] BackupEngine::ServerBackup: BLISession.Write failed, EC=112 @CAFSession::Write:268   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=8937b6ab5
[2026/07/19 11:48:36:873   00   15000   04896   0X00000001] BackupEngine::ServerBackup: ASyncWrite failed. EC=112 @CDynamicVHD2::_WriteBySliceFormat:5161   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=741e85370
[2026/07/19 11:48:36:992   00   15000   16407   0X00000001] BackupEngine::ServerBackup: BLISession.Write failed, EC=112 @CAFSession::Write:268   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | ip=192.168.2.115
[2026/07/19 11:48:51:276   00   15000   05467             ] BackupEngine::ServerBackup: Write: WriteToDisk failed. EC=112   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=c065adfd4
[2026/07/19 11:49:05:886   00   15000   14200             ] BackupEngine::ServerBackup: WriteToDisk: m_pCurDisk->Write failed. dwBytesToWrite[512], dwWritten[0], DiskSize[107374182400]   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | ip=10.0.0.12 cpu
[2026/07/19 11:49:08:065   00   15000   02012             ] BackupEngine::ServerBackup: Write: WriteToDisk failed. EC=112   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=f55510a20
[2026/07/19 11:49:08:091   00   15000   11767   0X00000001] BackupEngine::ServerBackup: ASyncWrite failed. EC=112 @CDynamicVHD2::_WriteBySliceFormat:5161   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | caller=DbConnect
[2026/07/19 11:49:08:110   00   15000   03062             ] BackupEngine::ServerBackup: WriteToDisk: m_pCurDisk->Write failed. dwBytesToWrite[512], dwWritten[0], DiskSize[107374182400]   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=926f714de
[2026/07/19 11:49:13:965   00   15000   14732             ] BackupEngine::ServerBackup: WriteToDisk: m_pCurDisk->Write failed. dwBytesToWrite[512], dwWritten[0], DiskSize[107374182400]   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=fda83d78d
[2026/07/19 11:49:14:260   00   15000   05222             ] BackupEngine::ServerBackup: Write: WriteToDisk failed. EC=112   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | trace_id=2f0b460
[2026/07/19 11:49:18:703   00   15000   08182   0X00000001] BackupEngine::ServerBackup: ASyncWrite failed. EC=112 @CDynamicVHD2::_WriteBySliceFormat:5161   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=01f3019b7
[2026/07/19 11:49:18:823   00   15000   04043   0X00000001] BackupEngine::ServerBackup: BLISession.Write failed, EC=112 @CAFSession::Write:268   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=940aff146
[2026/07/19 11:49:19:113   00   15000   19867   0X00000001] BackupEngine::ServerBackup: ASyncWrite failed. EC=112 @CDynamicVHD2::_WriteBySliceFormat:5161   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=62c4c0fef
[2026/07/19 11:59:19:113   00   15000   13016             ] BackupEngine::ServerBackup: WriteToDisk: m_pCurDisk->Write failed. dwBytesToWrite[512], dwWritten[0], DiskSize[107374182400]   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | caller=ConfigMan
[2026/07/19 11:59:21:436   00   15000   04915   0X00000001] BackupEngine::ServerBackup: Warning, Failed to SetEndOfFile, EC:112 @CSlice::Create:103   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=0a64b82c2
[2026/07/19 11:59:23:416   00   15000   10146             ] BackupEngine::ServerBackup: Write: WriteToDisk failed. EC=112   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | endpoint=/api/v1
[2026/07/19 11:59:26:372   00   15000   05631   0X00000001] BackupEngine::ServerBackup: BLISession.Write failed, EC=112 @CAFSession::Write:268   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | ip=192.168.1.50 
[2026/07/19 11:59:28:192   00   15000   16295   0X00000001] BackupEngine::ServerBackup: ASyncWrite failed. EC=112 @CDynamicVHD2::_WriteBySliceFormat:5161   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | trace_id=2adfae5
[2026/07/19 11:59:44:136   00   15000   15919   0X00000001] BackupEngine::ServerBackup: ASyncWrite failed. EC=112 @CDynamicVHD2::_WriteBySliceFormat:5161   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=3391b5f70
[2026/07/19 12:10:44:136   00   15000   11580   0X00000001] BackupEngine::ServerBackup: Warning, Failed to SetEndOfFile, EC:112 @CSlice::Create:103   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=61fdda504
[2026/07/19 12:10:54:434   00   15000   19526             ] BackupEngine::ServerBackup: Write: WriteToDisk failed. EC=112   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | cpu_util=82%    
[2026/07/19 12:12:45:434   00   15000   16988             ] BackupEngine::ServerBackup: WriteToDisk: m_pCurDisk->Write failed. dwBytesToWrite[512], dwWritten[0], DiskSize[107374182400]   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=55b7063ba
[2026/07/19 12:12:56:648   00   15000   11617             ] BackupEngine::ServerBackup: Write: WriteToDisk failed. EC=112   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=f42f18ff3
[2026/07/19 12:12:59:770   00   15000   02582   0X00000001] BackupEngine::ServerBackup: Warning, Failed to SetEndOfFile, EC:112 @CSlice::Create:103   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | ip=192.168.1.50 
[2026/07/19 12:13:00:063   00   15000   13142   0X00000001] BackupEngine::ServerBackup: Warning, Failed to SetEndOfFile, EC:112 @CSlice::Create:103   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=aa0cb1944
[2026/07/19 12:13:00:106   00   15000   09547             ] BackupEngine::ServerBackup: WriteToDisk: m_pCurDisk->Write failed. dwBytesToWrite[512], dwWritten[0], DiskSize[107374182400]   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=96df54e51
[2026/07/19 12:13:00:505   00   15000   06755   0X00000001] BackupEngine::ServerBackup: Warning, Failed to SetEndOfFile, EC:112 @CSlice::Create:103   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | ip=172.16.254.1 
[2026/07/19 12:13:04:581   00   15000   10451   0X00000001] BackupEngine::ServerBackup: ASyncWrite failed. EC=112 @CDynamicVHD2::_WriteBySliceFormat:5161   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=9f863429b
[2026/07/19 12:13:14:607   00   15000   15496   0X00000001] BackupEngine::ServerBackup: BLISession.Write failed, EC=112 @CAFSession::Write:268   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=9a6ff1c44
[2026/07/19 12:13:15:045   00   15000   07250   0X00000001] BackupEngine::ServerBackup: BLISession.Write failed, EC=112 @CAFSession::Write:268   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=cbb119c7a
[2026/07/19 12:13:15:265   00   15000   08423             ] BackupEngine::ServerBackup: WriteToDisk: m_pCurDisk->Write failed. dwBytesToWrite[512], dwWritten[0], DiskSize[107374182400]   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | endpoint=/api/v2
[2026/07/19 12:13:15:333   00   15000   02880   0X00000001] BackupEngine::ServerBackup: Warning, Failed to SetEndOfFile, EC:112 @CSlice::Create:103   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | caller=BackupAge
[2026/07/19 12:13:15:569   00   15000   10553   0X00000001] BackupEngine::ServerBackup: BLISession.Write failed, EC=112 @CAFSession::Write:268   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=e76bc9a69
[2026/07/19 12:13:21:131   00   15000   08724             ] BackupEngine::ServerBackup: Write: WriteToDisk failed. EC=112   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | endpoint=/api/v2
[2026/07/19 12:13:21:416   00   15000   16952   0X00000001] BackupEngine::ServerBackup: ASyncWrite failed. EC=112 @CDynamicVHD2::_WriteBySliceFormat:5161   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | ip=172.16.254.1 
[2026/07/19 12:13:32:435   00   15000   15879             ] BackupEngine::ServerBackup: WriteToDisk: m_pCurDisk->Write failed. dwBytesToWrite[512], dwWritten[0], DiskSize[107374182400]   {BackupEngine.exe::ServerBackup.dll(2.0.0)} | req_id=c984f1c19
